1.851999945938587189e-02,9.733999967575073242e-01,-8.703000098466873169e-02
7.908999919891357422e-02,7.777000069618225098e-01,-3.181000053882598877e-01
1.097000017762184143e-01,1.851000040769577026e-01,-1.709000021219253540e-01
4.169000089168548584e-01,-3.274999856948852539e-01,-1.644999980926513672e-01
-1.993999928236007690e-01,-5.130000114440917969e-01,-9.227000176906585693e-02
-2.520999908447265625e-01,-4.496999979019165039e-01,-4.496000111103057861e-01
-1.625999957323074341e-01,-7.063999772071838379e-01,-2.061000019311904907e-01
1.712000072002410889e-01,-5.047000050544738770e-01,-1.589999943971633911e-01
-5.314000248908996582e-01,-4.751000106334686279e-01,-4.933999851346015930e-02
5.784000083804130554e-02,-6.488999724388122559e-01,-4.257000088691711426e-01
-2.831999957561492920e-02,8.681999891996383667e-02,-9.854000061750411987e-02
-4.149999842047691345e-02,3.251000046730041504e-01,-2.745999991893768311e-01
-3.323999941349029541e-01,4.386999905109405518e-01,-7.062000036239624023e-02
2.865999937057495117e-01,-5.277000069618225098e-01,-5.669999867677688599e-02
-5.475999787449836731e-03,-4.794999957084655762e-01,-3.959999978542327881e-01
-2.915999889373779297e-01,-7.034999728202819824e-01,1.872999966144561768e-01
-1.376000000163912773e-03,-7.677000164985656738e-01,-2.292000055313110352e-01
-1.168000046163797379e-02,6.664999723434448242e-01,-6.094000115990638733e-02
-9.906999766826629639e-02,-4.828999936580657959e-01,2.601999938488006592e-01
2.216999977827072144e-01,3.797999918460845947e-01,-1.984000056982040405e-01
2.296999990940093994e-01,-6.014999747276306152e-01,3.855000138282775879e-01
-3.626999855041503906e-01,-5.613999962806701660e-01,-1.391000021249055862e-02
2.847000062465667725e-01,-6.779999732971191406e-01,1.513999998569488525e-01
-2.259000018239021301e-02,-7.609999775886535645e-01,-1.263000071048736572e-01
-3.896999955177307129e-01,-6.668999791145324707e-01,-4.361000061035156250e-01
-4.247999936342239380e-02,3.131000101566314697e-01,-6.590999662876129150e-02
-2.278999984264373779e-01,-5.522999763488769531e-01,4.041999876499176025e-01
3.540000021457672119e-01,-5.228000283241271973e-01,-1.080000028014183044e-01
1.870000064373016357e-01,-5.648999810218811035e-01,9.446000307798385620e-02
-3.531000018119812012e-02,7.142000198364257812e-01,-1.316000074148178101e-01
-2.508999966084957123e-02,-1.492999941110610962e-01,-1.371999979019165039e-01
-9.309000335633754730e-03,-4.111000001430511475e-01,-4.670000076293945312e-01
-1.686999946832656860e-01,4.776000082492828369e-01,-3.794000148773193359e-01
2.085999995470046997e-01,-1.470000017434358597e-02,-1.819999963045120239e-01
-6.637000292539596558e-02,-5.332999825477600098e-01,-2.370000034570693970e-01
-9.275999665260314941e-02,-5.828999876976013184e-01,8.635999634861946106e-03
1.647000014781951904e-01,-7.161999940872192383e-01,-5.432000160217285156e-01
-9.714999794960021973e-02,-6.348000168800354004e-01,-1.518000066280364990e-01
-1.854999959468841553e-01,-3.043999969959259033e-01,-1.323000043630599976e-01
-4.902999848127365112e-02,8.159000277519226074e-01,-3.267000019550323486e-01
1.816000044345855713e-01,3.702999949455261230e-01,-1.465999931097030640e-01
1.665000058710575104e-02,6.593999862670898438e-01,2.126999897882342339e-03
-2.797000110149383545e-01,-4.715000092983245850e-01,-7.501000165939331055e-02
2.205000072717666626e-01,-5.393999814987182617e-01,-5.012999847531318665e-02
-2.416999936103820801e-01,-6.948999762535095215e-01,3.102000057697296143e-01
2.474999986588954926e-02,2.967999875545501709e-01,1.542000025510787964e-01
1.194000020623207092e-01,-7.114999890327453613e-01,-1.931000053882598877e-01
1.076000034809112549e-01,-4.631000012159347534e-02,-1.086999997496604919e-01
9.623999893665313721e-02,5.145999789237976074e-01,-1.030000001192092896e-01
6.446000188589096069e-02,-5.555999875068664551e-01,-2.755999863147735596e-01
2.134999930858612061e-01,-6.542999744415283203e-01,-1.213999986648559570e-01
-7.648000121116638184e-02,9.029999971389770508e-01,-1.571000069379806519e-01
1.168999969959259033e-01,-4.857000112533569336e-01,-4.982999861240386963e-01
